	index	avg	cond	id	texture	direction
10839	841	9.055555555555557	cold_november	f371fd0c	Asphalt	44
10906	908	9.055555555555557	cold_november	f3721724	Asphalt	44
12347	2349	9.055555555555557	cold_november	f37534d6	Asphalt	44
13054	3056	9.055555555555557	cold_november	f3764ad8	Asphalt	44
13727	3729	9.055555555555557	cold_november	f377e672	Asphalt	44
15396	5398	9.055555555555557	cold_november	f37aaeb6	Asphalt	44
16286	6288	9.055555555555557	cold_november	f37c3f42	Asphalt	44
18344	8346	9.055555555555557	cold_november	f37f6172	Asphalt	44
10891	893	9.033333333333335	cold_november	f3721152	Asphalt	45
11651	1653	9.033333333333335	cold_november	f3738c6c	Asphalt	45
11759	1761	9.033333333333335	cold_november	f373edc4	Asphalt	45
15859	5861	9.033333333333335	cold_november	f37b6568	Asphalt	45
16436	6438	9.033333333333335	cold_november	f37c79f8	Asphalt	45
17013	7015	9.033333333333335	cold_november	f37d6124	Asphalt	45
17977	7979	9.033333333333335	cold_november	f37ed248	Asphalt	45
18665	8667	9.033333333333335	cold_november	f3846438	Asphalt	45
19192	9194	9.033333333333335	cold_november	f385371e	Asphalt	45
19812	9814	9.033333333333335	cold_november	f38622aa	Asphalt	45
10227	229	9.011111111111113	cold_november	f370f66e	Asphalt	46
10242	244	9.011111111111113	cold_november	f370fd3a	Asphalt	46
10392	394	9.011111111111113	cold_november	f37141d2	Asphalt	46
12178	2180	9.011111111111113	cold_november	f374d5e0	Asphalt	46
12357	2359	9.011111111111113	cold_november	f37538dc	Asphalt	46
12606	2608	9.011111111111113	cold_november	f37596e2	Asphalt	46
14381	4383	9.011111111111113	cold_november	f37923ca	Asphalt	46
14916	4918	9.011111111111113	cold_november	f379f8a4	Asphalt	46
15604	5606	9.011111111111113	cold_november	f37afc2c	Asphalt	46
18726	8728	9.011111111111113	cold_november	f38482e2	Asphalt	46
18995	8997	9.011111111111113	cold_november	f384ed36	Asphalt	46
19274	9276	9.011111111111113	cold_november	f38555b4	Asphalt	46
10104	106	8.98888888888889	cold_november	f370bd2a	Asphalt	47
10118	120	8.98888888888889	cold_november	f370c2de	Asphalt	47
10574	576	8.98888888888889	cold_november	f3718e26	Asphalt	47
10714	716	8.98888888888889	cold_november	f371c788	Asphalt	47
11611	1613	8.98888888888889	cold_november	f3736f16	Asphalt	47
11630	1632	8.98888888888889	cold_november	f3737c04	Asphalt	47
13696	3698	8.98888888888889	cold_november	f377d718	Asphalt	47
14553	4555	8.98888888888889	cold_november	f3796bbe	Asphalt	47
14574	4576	8.98888888888889	cold_november	f3797348	Asphalt	47
15055	5057	8.98888888888889	cold_november	f37a2c7a	Asphalt	47
15349	5351	8.98888888888889	cold_november	f37a9caa	Asphalt	47
15925	5927	8.98888888888889	cold_november	f37b90e2	Asphalt	47
17077	7079	8.98888888888889	cold_november	f37d792a	Asphalt	47
17137	7139	8.98888888888889	cold_november	f37d8f00	Asphalt	47
18295	8297	8.98888888888889	cold_november	f37f4ef8	Asphalt	47
19620	9622	8.98888888888889	cold_november	f385d82c	Asphalt	47
10140	142	8.966666666666669	cold_november	f370cba8	Asphalt	48
10279	281	8.966666666666669	cold_november	f3710bf4	Asphalt	48
10671	673	8.966666666666669	cold_november	f371b716	Asphalt	48
11509	1511	8.966666666666669	cold_november	f3732434	Asphalt	48
13133	3135	8.966666666666669	cold_november	f3768c3c	Asphalt	48
13170	3172	8.966666666666669	cold_november	f3769a60	Asphalt	48
13778	3780	8.966666666666669	cold_november	f377fcfc	Asphalt	48
14148	4150	8.966666666666669	cold_november	f378b75a	Asphalt	48
14677	4679	8.966666666666669	cold_november	f37999fe	Asphalt	48
15756	5758	8.966666666666669	cold_november	f37b3ee4	Asphalt	48
15918	5920	8.966666666666669	cold_november	f37b8d7c	Asphalt	48
15952	5954	8.966666666666669	cold_november	f37baaaa	Asphalt	48
15909	5911	8.944444444444446	cold_november	f37b88ae	Asphalt	49
16925	6927	8.944444444444446	cold_november	f37d3fbe	Asphalt	49
18470	8472	8.944444444444446	cold_november	f38419ce	Asphalt	49
18547	8549	8.944444444444446	cold_november	f3843814	Asphalt	49
19385	9387	8.944444444444446	cold_november	f3857eb8	Asphalt	49
10251	253	8.922222222222224	cold_november	f37100aa	Asphalt	50
10309	311	8.922222222222224	cold_november	f371196e	Asphalt	50
11345	1347	8.922222222222224	cold_november	f372d416	Asphalt	50
11766	1768	8.922222222222224	cold_november	f373f2d8	Asphalt	50
12677	2679	8.922222222222224	cold_november	f375b348	Asphalt	50
13283	3285	8.922222222222224	cold_november	f376eff6	Asphalt	50
14383	4385	8.922222222222224	cold_november	f3792488	Asphalt	50
14963	4965	8.922222222222224	cold_november	f37a0a24	Asphalt	50
14964	4966	8.922222222222224	cold_november	f37a0a7e	Asphalt	50
15607	5609	8.922222222222224	cold_november	f37afd44	Asphalt	50
16927	6929	8.922222222222224	cold_november	f37d4072	Asphalt	50
17890	7892	8.922222222222224	cold_november	f37eb1fa	Asphalt	50
18027	8029	8.922222222222224	cold_november	f37eeba2	Asphalt	50
18235	8237	8.922222222222224	cold_november	f37f38f0	Asphalt	50
18650	8652	8.922222222222224	cold_november	f3845e66	Asphalt	50
10090	92	8.900000000000002	cold_november	f370b5d2	Asphalt	51
10161	163	8.900000000000002	cold_november	f370d3e6	Asphalt	51
11558	1560	8.900000000000002	cold_november	f3734838	Asphalt	51
15312	5314	8.900000000000002	cold_november	f37a8ed6	Asphalt	51
16498	6500	8.900000000000002	cold_november	f37c915e	Asphalt	51
17435	7437	8.900000000000002	cold_november	f37e084a	Asphalt	51
18762	8764	8.900000000000002	cold_november	f3849318	Asphalt	51
10236	238	8.87777777777778	cold_november	f370faf6	Asphalt	52
10873	875	8.87777777777778	cold_november	f3720a54	Asphalt	52
12494	2496	8.87777777777778	cold_november	f3756c3a	Asphalt	52
12885	2887	8.87777777777778	cold_november	f376065e	Asphalt	52
13513	3515	8.87777777777778	cold_november	f3776e54	Asphalt	52
15927	5929	8.87777777777778	cold_november	f37b9628	Asphalt	52
16264	6266	8.87777777777778	cold_november	f37c36dc	Asphalt	52
16265	6267	8.87777777777778	cold_november	f37c3736	Asphalt	52
16785	6787	8.87777777777778	cold_november	f37d05e4	Asphalt	52
17346	7348	8.87777777777778	cold_november	f37de572	Asphalt	52
18986	8988	8.87777777777778	cold_november	f384e9c6	Asphalt	52
10880	882	8.855555555555558	cold_november	f3720d24	Asphalt	53
12440	2442	8.855555555555558	cold_november	f3755826	Asphalt	53
13178	3180	8.855555555555558	cold_november	f3769d4e	Asphalt	53
13325	3327	8.855555555555558	cold_november	f37717c4	Asphalt	53
15329	5331	8.855555555555558	cold_november	f37a9520	Asphalt	53
15566	5568	8.855555555555558	cold_november	f37aee6c	Asphalt	53
15801	5803	8.855555555555558	cold_november	f37b4f6a	Asphalt	53
17692	7694	8.855555555555558	cold_november	f37e686c	Asphalt	53
18539	8541	8.855555555555558	cold_november	f38434fe	Asphalt	53
11306	1308	8.833333333333336	cold_november	f372c52a	Asphalt	54
11885	1887	8.833333333333336	cold_november	f374503e	Asphalt	54
12514	2516	8.833333333333336	cold_november	f3757392	Asphalt	54
13698	3700	8.833333333333336	cold_november	f377d83a	Asphalt	54
14693	4695	8.833333333333336	cold_november	f3799fbc	Asphalt	54
14915	4917	8.833333333333336	cold_november	f379f84a	Asphalt	54
16972	6974	8.833333333333336	cold_november	f37d51de	Asphalt	54
18412	8414	8.833333333333336	cold_november	f3840380	Asphalt	54
18954	8956	8.833333333333336	cold_november	f384db0c	Asphalt	54
10256	258	8.811111111111112	cold_november	f3710294	Asphalt	55
11124	1126	8.811111111111112	cold_november	f3727e6c	Asphalt	55
12231	2233	8.811111111111112	cold_november	f3750326	Asphalt	55
13730	3732	8.811111111111112	cold_november	f377e852	Asphalt	55
13927	3929	8.811111111111112	cold_november	f3785b7a	Asphalt	55
14589	4591	8.811111111111112	cold_november	f37978a2	Asphalt	55
14907	4909	8.811111111111112	cold_november	f379f534	Asphalt	55
15905	5907	8.811111111111112	cold_november	f37b83b8	Asphalt	55
16046	6048	8.811111111111112	cold_november	f37bda20	Asphalt	55
17081	7083	8.811111111111112	cold_november	f37d7a92	Asphalt	55
17518	7520	8.811111111111112	cold_november	f37e276c	Asphalt	55
17935	7937	8.811111111111112	cold_november	f37ec276	Asphalt	55
19616	9618	8.811111111111112	cold_november	f385d6ba	Asphalt	55
13976	3978	8.78888888888889	cold_november	f3786d40	Asphalt	56
14241	4243	8.78888888888889	cold_november	f378da50	Asphalt	56
14947	4949	8.78888888888889	cold_november	f37a0466	Asphalt	56
15147	5149	8.78888888888889	cold_november	f37a50f6	Asphalt	56
15482	5484	8.78888888888889	cold_november	f37ace3c	Asphalt	56
15500	5502	8.78888888888889	cold_november	f37ad544	Asphalt	56
16303	6305	8.78888888888889	cold_november	f37c4564	Asphalt	56
16313	6315	8.78888888888889	cold_november	f37c4924	Asphalt	56
18326	8328	8.78888888888889	cold_november	f37f5ad8	Asphalt	56
18745	8747	8.78888888888889	cold_november	f3848cb0	Asphalt	56
11917	1919	8.766666666666667	cold_november	f3746b14	Asphalt	57
12790	2792	8.766666666666667	cold_november	f375e2a0	Asphalt	57
14716	4718	8.766666666666667	cold_november	f379a89a	Asphalt	57
15240	5242	8.766666666666667	cold_november	f37a7450	Asphalt	57
19923	9925	8.766666666666667	cold_november	f3864c58	Asphalt	57
11341	1343	8.744444444444445	cold_november	f372d272	Asphalt	58
12205	2207	8.744444444444445	cold_november	f374f840	Asphalt	58
15442	5444	8.744444444444445	cold_november	f37ac004	Asphalt	58
15722	5724	8.744444444444445	cold_november	f37b2f08	Asphalt	58
17385	7387	8.744444444444445	cold_november	f37df418	Asphalt	58
17396	7398	8.744444444444445	cold_november	f37df828	Asphalt	58
17500	7502	8.744444444444445	cold_november	f37e2000	Asphalt	58
19863	9865	8.744444444444445	cold_november	f38635ba	Asphalt	58
19969	9971	8.744444444444445	cold_november	f3865d10	Asphalt	58
10093	95	8.722222222222223	cold_november	f370b73a	Asphalt	59
11945	1947	8.722222222222223	cold_november	f374760e	Asphalt	59
13337	3339	8.722222222222223	cold_november	f37722aa	Asphalt	59
14618	4620	8.722222222222223	cold_november	f3798374	Asphalt	59
15269	5271	8.722222222222223	cold_november	f37a7f18	Asphalt	59
15744	5746	8.722222222222223	cold_november	f37b3a5c	Asphalt	59
17282	7284	8.722222222222223	cold_november	f37dc5a6	Asphalt	59
19676	9678	8.722222222222223	cold_november	f385ec9a	Asphalt	59
10294	296	8.700000000000001	cold_november	f37111d0	Asphalt	60
10803	805	8.700000000000001	cold_november	f371efa6	Asphalt	60
11206	1208	8.700000000000001	cold_november	f3729d5c	Asphalt	60
11549	1551	8.700000000000001	cold_november	f37341da	Asphalt	60
11867	1869	8.700000000000001	cold_november	f37442d8	Asphalt	60
11915	1917	8.700000000000001	cold_november	f3746a42	Asphalt	60
12456	2458	8.700000000000001	cold_november	f3755dda	Asphalt	60
14705	4707	8.700000000000001	cold_november	f379a476	Asphalt	60
18409	8411	8.700000000000001	cold_november	f384025e	Asphalt	60
18564	8566	8.700000000000001	cold_november	f3843e40	Asphalt	60
10672	674	8.677777777777779	cold_november	f371b7a2	Asphalt	61
11986	1988	8.677777777777779	cold_november	f3748612	Asphalt	61
12781	2783	8.677777777777779	cold_november	f375df1c	Asphalt	61
16840	6842	8.677777777777779	cold_november	f37d1dd6	Asphalt	61
17732	7734	8.677777777777779	cold_november	f37e77a8	Asphalt	61
17904	7906	8.677777777777779	cold_november	f37eb740	Asphalt	61
19082	9084	8.677777777777779	cold_november	f3850e24	Asphalt	61
19627	9629	8.677777777777779	cold_november	f385daa2	Asphalt	61
10153	155	8.655555555555557	cold_november	f370d09e	Asphalt	62
10597	599	8.655555555555557	cold_november	f37197b8	Asphalt	62
11771	1773	8.655555555555557	cold_november	f373f684	Asphalt	62
14411	4413	8.655555555555557	cold_november	f3792ece	Asphalt	62
14527	4529	8.655555555555557	cold_november	f379615a	Asphalt	62
15473	5475	8.655555555555557	cold_november	f37acb08	Asphalt	62
15953	5955	8.655555555555557	cold_november	f37bab9a	Asphalt	62
16033	6035	8.655555555555557	cold_november	f37bd35e	Asphalt	62
16500	6502	8.655555555555557	cold_november	f37c9244	Asphalt	62
18294	8296	8.655555555555557	cold_november	f37f4e9e	Asphalt	62
19059	9061	8.655555555555557	cold_november	f3850578	Asphalt	62
10002	4	8.633333333333335	cold_november	f370926e	Asphalt	63
12567	2569	8.633333333333335	cold_november	f3758774	Asphalt	63
18008	8010	8.633333333333335	cold_november	f37ee418	Asphalt	63
18117	8119	8.633333333333335	cold_november	f37f0d12	Asphalt	63
10042	44	8.611111111111112	cold_november	f370a2cc	Asphalt	64
10091	93	8.611111111111112	cold_november	f370b636	Asphalt	64
13226	3228	8.611111111111112	cold_november	f376c67a	Asphalt	64
14435	4437	8.611111111111112	cold_november	f3793810	Asphalt	64
10191	193	8.58888888888889	cold_november	f370e228	Asphalt	65
12341	2343	8.58888888888889	cold_november	f375326a	Asphalt	65
13231	3233	8.58888888888889	cold_november	f376c9b8	Asphalt	65
13914	3916	8.58888888888889	cold_november	f378562a	Asphalt	65
14160	4162	8.58888888888889	cold_november	f378bb9c	Asphalt	65
15370	5372	8.58888888888889	cold_november	f37aa4ac	Asphalt	65
18217	8219	8.58888888888889	cold_november	f37f3224	Asphalt	65
10080	82	8.566666666666668	cold_november	f370b186	Asphalt	66
10113	115	8.566666666666668	cold_november	f370c0ae	Asphalt	66
11893	1895	8.566666666666668	cold_november	f374562e	Asphalt	66
12488	2490	8.566666666666668	cold_november	f3756a14	Asphalt	66
12690	2692	8.566666666666668	cold_november	f375b85c	Asphalt	66
13817	3819	8.566666666666668	cold_november	f3783154	Asphalt	66
13826	3828	8.566666666666668	cold_november	f37834f6	Asphalt	66
14688	4690	8.566666666666668	cold_november	f3799df0	Asphalt	66
15682	5684	8.566666666666668	cold_november	f37b19f0	Asphalt	66
16335	6337	8.566666666666668	cold_november	f37c5414	Asphalt	66
16629	6631	8.566666666666668	cold_november	f37cc354	Asphalt	66
16760	6762	8.566666666666668	cold_november	f37cfb30	Asphalt	66
18535	8537	8.566666666666668	cold_november	f3843382	Asphalt	66
19007	9009	8.566666666666668	cold_november	f384f196	Asphalt	66
19807	9809	8.566666666666668	cold_november	f38620e8	Asphalt	66
10300	302	8.544444444444446	cold_november	f37113f6	Asphalt	67
10941	943	8.544444444444446	cold_november	f3722750	Asphalt	67
11084	1086	8.544444444444446	cold_november	f3726f6c	Asphalt	67
11926	1928	8.544444444444446	cold_november	f3746ede	Asphalt	67
14310	4312	8.544444444444446	cold_november	f37907e6	Asphalt	67
14525	4527	8.544444444444446	cold_november	f379609c	Asphalt	67
15992	5994	8.544444444444446	cold_november	f37bbda6	Asphalt	67
18473	8475	8.544444444444446	cold_november	f3841ae6	Asphalt	67
18616	8618	8.544444444444446	cold_november	f38451d2	Asphalt	67
19388	9390	8.544444444444446	cold_november	f3858002	Asphalt	67
10301	303	8.522222222222224	cold_november	f3711450	Asphalt	68
10477	479	8.522222222222224	cold_november	f3716914	Asphalt	68
12272	2274	8.522222222222224	cold_november	f37512e4	Asphalt	68
13131	3133	8.522222222222224	cold_november	f3768b7e	Asphalt	68
13299	3301	8.522222222222224	cold_november	f376faaa	Asphalt	68
13306	3308	8.522222222222224	cold_november	f3770054	Asphalt	68
15764	5766	8.522222222222224	cold_november	f37b41be	Asphalt	68
16669	6671	8.522222222222224	cold_november	f37cd236	Asphalt	68
17129	7131	8.522222222222224	cold_november	f37d8bf4	Asphalt	68
18001	8003	8.522222222222224	cold_november	f37ee18e	Asphalt	68
19469	9471	8.522222222222224	cold_november	f3859ee8	Asphalt	68
19798	9800	8.522222222222224	cold_november	f3861daa	Asphalt	68
19973	9975	8.522222222222224	cold_november	f3865eaa	Asphalt	68
11605	1607	8.500000000000002	cold_november	f3736b1a	Asphalt	69
11716	1718	8.500000000000002	cold_november	f373bdc2	Asphalt	69
12932	2934	8.500000000000002	cold_november	f3761842	Asphalt	69
13125	3127	8.500000000000002	cold_november	f3768958	Asphalt	69
14335	4337	8.500000000000002	cold_november	f379125e	Asphalt	69
15037	5039	8.500000000000002	cold_november	f37a2586	Asphalt	69
17177	7179	8.500000000000002	cold_november	f37d9dce	Asphalt	69
17297	7299	8.500000000000002	cold_november	f37dd30c	Asphalt	69
17659	7661	8.500000000000002	cold_november	f37e5c78	Asphalt	69
10536	538	8.47777777777778	cold_november	f3718020	Asphalt	70
11202	1204	8.47777777777778	cold_november	f3729bf4	Asphalt	70
11496	1498	8.47777777777778	cold_november	f3731052	Asphalt	70
11528	1530	8.47777777777778	cold_november	f3733136	Asphalt	70
13235	3237	8.47777777777778	cold_november	f376cc4c	Asphalt	70
13530	3532	8.47777777777778	cold_november	f3777674	Asphalt	70
14118	4120	8.47777777777778	cold_november	f378ab70	Asphalt	70
15352	5354	8.47777777777778	cold_november	f37a9dc2	Asphalt	70
16365	6367	8.47777777777778	cold_november	f37c5f72	Asphalt	70
18965	8967	8.47777777777778	cold_november	f384e1a6	Asphalt	70
18966	8968	8.47777777777778	cold_november	f384e20a	Asphalt	70
19405	9407	8.47777777777778	cold_november	f38586ba	Asphalt	70
10196	198	8.455555555555557	cold_november	f370e444	Asphalt	71
11061	1063	8.455555555555557	cold_november	f37266c0	Asphalt	71
11862	1864	8.455555555555557	cold_november	f3743f22	Asphalt	71
12490	2492	8.455555555555557	cold_november	f3756ac8	Asphalt	71
13032	3034	8.455555555555557	cold_november	f3763e4e	Asphalt	71
14334	4336	8.455555555555557	cold_november	f3791204	Asphalt	71
15602	5604	8.455555555555557	cold_november	f37afb46	Asphalt	71
17530	7532	8.455555555555557	cold_november	f37e2c30	Asphalt	71
18875	8877	8.455555555555557	cold_november	f384bd84	Asphalt	71
10012	14	8.433333333333335	cold_november	f37096d8	Asphalt	72
12340	2342	8.433333333333335	cold_november	f3753210	Asphalt	72
13895	3897	8.433333333333335	cold_november	f3784f2c	Asphalt	72
15181	5183	8.433333333333335	cold_november	f37a5d8a	Asphalt	72
15788	5790	8.433333333333335	cold_november	f37b4ace	Asphalt	72
17142	7144	8.433333333333335	cold_november	f37d90cc	Asphalt	72
19236	9238	8.433333333333335	cold_november	f385474a	Asphalt	72
19437	9439	8.433333333333335	cold_november	f38592ea	Asphalt	72
10353	355	8.411111111111113	cold_november	f37131f6	Asphalt	73
12626	2628	8.411111111111113	cold_november	f375a088	Asphalt	73
14279	4281	8.411111111111113	cold_november	f378f148	Asphalt	73
16292	6294	8.411111111111113	cold_november	f37c4168	Asphalt	73
18278	8280	8.411111111111113	cold_november	f37f48e0	Asphalt	73
18719	8721	8.411111111111113	cold_november	f3848044	Asphalt	73
19198	9200	8.411111111111113	cold_november	f3853944	Asphalt	73
12064	2066	8.388888888888891	cold_november	f374a700	Asphalt	74
12777	2779	8.388888888888891	cold_november	f375dda0	Asphalt	74
13681	3683	8.388888888888891	cold_november	f377cd04	Asphalt	74
15353	5355	8.388888888888891	cold_november	f37a9e1c	Asphalt	74
16905	6907	8.388888888888891	cold_november	f37d3884	Asphalt	74
17619	7621	8.388888888888891	cold_november	f37e4d0a	Asphalt	74
19968	9970	8.388888888888891	cold_november	f3865cac	Asphalt	74
10284	286	8.366666666666667	cold_november	f3710e06	Asphalt	75
11181	1183	8.366666666666667	cold_november	f372942e	Asphalt	75
11210	1212	8.366666666666667	cold_november	f3729f0a	Asphalt	75
12894	2896	8.366666666666667	cold_november	f37609ce	Asphalt	75
